Running experiment synthetic
Low rank conversion done
Pretraining model on donor units
Iteration:0	Loss_mean:0.6812783479690552	Loss_std:0.0
Iteration:35500	Loss_mean:0.005874495718744583	Loss_std:0.007499808065146377
Iteration:35600	Loss_mean:0.006088421088061295	Loss_std:0.007757522936728301
Iteration:35700	Loss_mean:0.00686534407432191	Loss_std:0.008518457773715658
Iteration:35800	Loss_mean:0.005466326890746132	Loss_std:0.006676553722771814
Iteration:35900	Loss_mean:0.006094175619655289	Loss_std:0.00775431888697581
Iteration:36000	Loss_mean:0.005000971722183749	Loss_std:0.005530679887628369
Iteration:36100	Loss_mean:0.00548696989309974	Loss_std:0.004857363076080402
Iteration:36200	Loss_mean:0.00546941943001002	Loss_std:0.005543984913939852
Iteration:36300	Loss_mean:0.005221342715958599	Loss_std:0.005950060828500626
Iteration:36400	Loss_mean:0.0064260247634956615	Loss_std:0.008503533446669457
Iteration:36500	Loss_mean:0.006803566041635349	Loss_std:0.007264536245328425
Iteration:36600	Loss_mean:0.006141776106087491	Loss_std:0.0068978255238614575
Iteration:36700	Loss_mean:0.004438056177896214	Loss_std:0.004600959833205839
Iteration:36800	Loss_mean:0.005371166744298534	Loss_std:0.007148910987553596
Iteration:36900	Loss_mean:0.005558804646425415	Loss_std:0.006460478074915619
Iteration:37000	Loss_mean:0.004978898788394872	Loss_std:0.005333212138214857
Iteration:37100	Loss_mean:0.0059079571210895665	Loss_std:0.007568778610278137
Iteration:37200	Loss_mean:0.00508761314325966	Loss_std:0.0054604871009174384
Iteration:37300	Loss_mean:0.0061883471850887875	Loss_std:0.007885088016238799
Iteration:37400	Loss_mean:0.006083907271095086	Loss_std:0.007180380147839118
Iteration:37500	Loss_mean:0.006708291077520698	Loss_std:0.008276256368573237
Iteration:37600	Loss_mean:0.006016111740318592	Loss_std:0.006308206788561753
Iteration:37700	Loss_mean:0.006392792950500734	Loss_std:0.007483970159004902
Iteration:37800	Loss_mean:0.0064146308285126	Loss_std:0.007063012531519266
Iteration:37900	Loss_mean:0.005649222713545896	Loss_std:0.005393321843103084
Iteration:38000	Loss_mean:0.005867187725380063	Loss_std:0.006290261016310158
Iteration:38100	Loss_mean:0.0061935380325303414	Loss_std:0.00591464127802066
Iteration:38200	Loss_mean:0.004922517865779809	Loss_std:0.0048950799487487845
Iteration:38300	Loss_mean:0.005689672739681555	Loss_std:0.005578875547208266
Iteration:38400	Loss_mean:0.005940131625247886	Loss_std:0.006278636745899432
Iteration:38500	Loss_mean:0.00571482410246972	Loss_std:0.005647993005184311
Iteration:38600	Loss_mean:0.006481887181289494	Loss_std:0.00811124609484066
Iteration:38700	Loss_mean:0.005004887371906079	Loss_std:0.006388870279777823
Iteration:38800	Loss_mean:0.006186975421442185	Loss_std:0.00591950531447761
Iteration:38900	Loss_mean:0.0054103181228856555	Loss_std:0.005791866795649338
Iteration:39000	Loss_mean:0.006252119974524248	Loss_std:0.006696925886904599
Iteration:39100	Loss_mean:0.005427087264833972	Loss_std:0.006143772181122917
Iteration:39200	Loss_mean:0.005397737090243026	Loss_std:0.005750460282032406
Iteration:39300	Loss_mean:0.005735131592373364	Loss_std:0.005737749111248674
Iteration:39400	Loss_mean:0.006309821885370184	Loss_std:0.007449078638736877
Iteration:39500	Loss_mean:0.005453963750624098	Loss_std:0.005327066818235555
Iteration:39600	Loss_mean:0.004513455114210956	Loss_std:0.0053613024507967195
Iteration:39700	Loss_mean:0.00540610944328364	Loss_std:0.006474396147155464
Iteration:39800	Loss_mean:0.00525627574272221	Loss_std:0.006540417178185106
Iteration:39900	Loss_mean:0.004711559416609817	Loss_std:0.00655208025034468
Iteration:40000	Loss_mean:0.006162308986531571	Loss_std:0.008042400543174871
Iteration:40100	Loss_mean:0.005733607417787425	Loss_std:0.006751603610102489
Iteration:40200	Loss_mean:0.005494992105814163	Loss_std:0.006299432323445703
Iteration:40300	Loss_mean:0.005278383330442012	Loss_std:0.005957516062554472
Iteration:40400	Loss_mean:0.004677746326779015	Loss_std:0.005098586730430156
Iteration:40500	Loss_mean:0.005222106421133504	Loss_std:0.005491433331640863
Iteration:40600	Loss_mean:0.007084905308147427	Loss_std:0.007234073320935415
Iteration:40700	Loss_mean:0.007212173719308339	Loss_std:0.008174368247074957
Iteration:40800	Loss_mean:0.005547958262905012	Loss_std:0.007873724049901791
Iteration:40900	Loss_mean:0.005004375980061013	Loss_std:0.005690232738783228
Iteration:41000	Loss_mean:0.005030206986411941	Loss_std:0.004694720205979586
Iteration:41100	Loss_mean:0.006199563651462086	Loss_std:0.006111128057613899
Iteration:41200	Loss_mean:0.0063971186010167	Loss_std:0.0067029430489969795
Iteration:41300	Loss_mean:0.005529791022418067	Loss_std:0.005364013091687398
Iteration:41400	Loss_mean:0.0055555221112445	Loss_std:0.006895916182486945
Iteration:41500	Loss_mean:0.00475908083259128	Loss_std:0.004840915345857686
Iteration:41600	Loss_mean:0.005274873810412828	Loss_std:0.006043983559951153
Iteration:41700	Loss_mean:0.005858370963542256	Loss_std:0.005722725957770177
Iteration:41800	Loss_mean:0.004814422532508616	Loss_std:0.005484844878661268
Iteration:41900	Loss_mean:0.004840850874315948	Loss_std:0.004989845956861629
Iteration:42000	Loss_mean:0.005762261060008314	Loss_std:0.0071329307976546645
Iteration:42100	Loss_mean:0.006013677306182217	Loss_std:0.005550979517126278
Iteration:42200	Loss_mean:0.004715359388210345	Loss_std:0.00479499476700385
Iteration:42300	Loss_mean:0.005270271283516195	Loss_std:0.005791062171361756
Iteration:42400	Loss_mean:0.005224429432419128	Loss_std:0.006278818585551042
Iteration:42500	Loss_mean:0.004920453983941115	Loss_std:0.007176334778633485
Iteration:42600	Loss_mean:0.005776314886752516	Loss_std:0.005068476455719958
Iteration:42700	Loss_mean:0.006332580575835891	Loss_std:0.006971045691634126
Iteration:42800	Loss_mean:0.004901818428770639	Loss_std:0.005889021016651492
Iteration:42900	Loss_mean:0.006692777788266539	Loss_std:0.007425981107665125
Iteration:43000	Loss_mean:0.005224314173392486	Loss_std:0.005477721715047239
Iteration:43100	Loss_mean:0.00573762149680988	Loss_std:0.006929872959016758
Iteration:43200	Loss_mean:0.00506751972832717	Loss_std:0.006403631628428809
Iteration:43300	Loss_mean:0.005341631585615687	Loss_std:0.006074609993302919
Iteration:43400	Loss_mean:0.005509952696156688	Loss_std:0.006752249846498882
Iteration:43500	Loss_mean:0.0051325056905625385	Loss_std:0.005251204876197689
Iteration:43600	Loss_mean:0.005746942972473334	Loss_std:0.006422667490785144
Iteration:43700	Loss_mean:0.005654666515183635	Loss_std:0.006019712303401794
Iteration:43800	Loss_mean:0.004981954121321905	Loss_std:0.004871963597127141
Iteration:43900	Loss_mean:0.005837136934424052	Loss_std:0.005790183288295316
Iteration:44000	Loss_mean:0.005499566929065622	Loss_std:0.005186575790630271
Iteration:44100	Loss_mean:0.006093517760600662	Loss_std:0.007090478212951666
Iteration:44200	Loss_mean:0.0059595059699495325	Loss_std:0.007267431233153437
Iteration:44300	Loss_mean:0.0052026129787554965	Loss_std:0.006212114031900056
Iteration:44400	Loss_mean:0.00509093081811443	Loss_std:0.005889040287522104
Iteration:44500	Loss_mean:0.005904250322637381	Loss_std:0.005870432141069458
Iteration:44600	Loss_mean:0.004686982697458006	Loss_std:0.00577892598383847
Iteration:44700	Loss_mean:0.006711637493572198	Loss_std:0.007137112827571092
Iteration:44800	Loss_mean:0.00569699305226095	Loss_std:0.006309470471012283
Iteration:44900	Loss_mean:0.005730099519714713	Loss_std:0.006240920470035366
Iteration:45000	Loss_mean:0.005555323757580482	Loss_std:0.006794366331385332
Iteration:45100	Loss_mean:0.0054891544353449714	Loss_std:0.005540524088338873
Iteration:45200	Loss_mean:0.005751392509846482	Loss_std:0.006588316563980491
Iteration:45300	Loss_mean:0.004277804468583782	Loss_std:0.004814719008534672
Iteration:45400	Loss_mean:0.005409541971894214	Loss_std:0.006180527535608387
Iteration:45500	Loss_mean:0.0051132267373031936	Loss_std:0.007187111992897262
Iteration:45600	Loss_mean:0.005623779070447199	Loss_std:0.005639935829065101
Iteration:45700	Loss_mean:0.005842450576019473	Loss_std:0.0063318051337975835
Iteration:45800	Loss_mean:0.00551999583520228	Loss_std:0.005770088846018228
Iteration:45900	Loss_mean:0.006095531479804777	Loss_std:0.0067278652203632515
Iteration:46000	Loss_mean:0.0066482121191802435	Loss_std:0.006527069901918641
Iteration:46100	Loss_mean:0.005017790732090362	Loss_std:0.00533776828148784
Iteration:46200	Loss_mean:0.004428773583786096	Loss_std:0.004934582926746301
Iteration:46300	Loss_mean:0.005973335237358697	Loss_std:0.006518923275487251
Iteration:46400	Loss_mean:0.00527104813256301	Loss_std:0.006227814770208486
Iteration:46500	Loss_mean:0.0065683279500808565	Loss_std:0.007934995799134984
Iteration:46600	Loss_mean:0.005853809161635581	Loss_std:0.006024498081732755
Iteration:46700	Loss_mean:0.005112866636482067	Loss_std:0.005095729575977654
Iteration:46800	Loss_mean:0.005367545634799171	Loss_std:0.005116054234017049
Iteration:46900	Loss_mean:0.006347869836899917	Loss_std:0.007748776804649629
Iteration:47000	Loss_mean:0.0040846081654308366	Loss_std:0.004296327216779785
Iteration:47100	Loss_mean:0.005018233259543195	Loss_std:0.004418563995155348
Iteration:47200	Loss_mean:0.00529306579293916	Loss_std:0.006267305802783745
Iteration:47300	Loss_mean:0.0056917796382913366	Loss_std:0.00655352646953509
Iteration:47400	Loss_mean:0.005711636356718373	Loss_std:0.0061218077843058815
Iteration:47500	Loss_mean:0.005800771858775988	Loss_std:0.006674645526571987
Iteration:47600	Loss_mean:0.007720318335923366	Loss_std:0.008945450404670562
Iteration:47700	Loss_mean:0.005368304321309552	Loss_std:0.006485243967312381
Iteration:47800	Loss_mean:0.004663258385844529	Loss_std:0.005131481202105089
Iteration:47900	Loss_mean:0.006068244531925302	Loss_std:0.006978782008493473
Iteration:48000	Loss_mean:0.005954862446669722	Loss_std:0.008131747992598063
Iteration:48100	Loss_mean:0.005432098355377093	Loss_std:0.006068684183252032
Iteration:48200	Loss_mean:0.005083982282376383	Loss_std:0.0048114212082681585
Iteration:48300	Loss_mean:0.005364715852483642	Loss_std:0.005383894663676989
Iteration:48400	Loss_mean:0.005222061200765893	Loss_std:0.005348205454795272
Iteration:48500	Loss_mean:0.005779543757453212	Loss_std:0.008341083326475629
Iteration:48600	Loss_mean:0.00458865945780417	Loss_std:0.00582884529692176
Iteration:48700	Loss_mean:0.004824157259427011	Loss_std:0.005291927176433742
Iteration:48800	Loss_mean:0.005880878817115445	Loss_std:0.007156635843588269
Iteration:48900	Loss_mean:0.00556011770357145	Loss_std:0.00771216317536665
Iteration:49000	Loss_mean:0.005325834596878849	Loss_std:0.005150155418156216
Iteration:49100	Loss_mean:0.005371536345628556	Loss_std:0.005529254472722404
Iteration:49200	Loss_mean:0.005633888277807273	Loss_std:0.005331456165117351
Iteration:49300	Loss_mean:0.004659723552467767	Loss_std:0.005485483960811092
Iteration:49400	Loss_mean:0.006214978470816277	Loss_std:0.006958715365140385
Iteration:49500	Loss_mean:0.005132798183476553	Loss_std:0.005186687194992893
Iteration:49600	Loss_mean:0.005198353771702386	Loss_std:0.007320023123873449
Iteration:49700	Loss_mean:0.005544598686974496	Loss_std:0.006519191626760382
Iteration:49800	Loss_mean:0.004786720358388266	Loss_std:0.004943843382334048
Iteration:49900	Loss_mean:0.006358313752571121	Loss_std:0.008009769072191187
Modifying K
Low rank conversion done
Fitting model on target unit
Iteration:0	Loss_mean:0.03173265978693962	Loss_std:0.0
Iteration:100	Loss_mean:0.017198935041669756	Loss_std:0.030315315739975597
Iteration:200	Loss_mean:0.018292090828763322	Loss_std:0.01017963427295829
Iteration:300	Loss_mean:0.015295089413411915	Loss_std:0.008933991944532899
Iteration:400	Loss_mean:0.016491600633598863	Loss_std:0.01000878955727626
Iteration:500	Loss_mean:0.01474468523170799	Loss_std:0.008283021095162556
Iteration:600	Loss_mean:0.015397756919264793	Loss_std:0.008274317453267132
Iteration:700	Loss_mean:0.015561982253566385	Loss_std:0.00814857624249467
Iteration:800	Loss_mean:0.01519803783390671	Loss_std:0.010404728528613114
Iteration:900	Loss_mean:0.01436600656248629	Loss_std:0.009197047440543843
Iteration:1000	Loss_mean:0.013640995987225324	Loss_std:0.009026771110192082
Iteration:1100	Loss_mean:0.015308386392425745	Loss_std:0.010506528890324844
Iteration:1200	Loss_mean:0.015149177799466998	Loss_std:0.008253630296841842
Iteration:1300	Loss_mean:0.01636297527118586	Loss_std:0.013192678441083277
Iteration:1400	Loss_mean:0.017751307752914728	Loss_std:0.03185782002132198
Iteration:1500	Loss_mean:0.017943652365356683	Loss_std:0.015412362077519209
Iteration:1600	Loss_mean:0.013852699841372669	Loss_std:0.008636506490880474
Iteration:1700	Loss_mean:0.01361970321740955	Loss_std:0.008373924303403418
Iteration:1800	Loss_mean:0.015446856357157231	Loss_std:0.01233855542512912
Iteration:1900	Loss_mean:0.013946113982237876	Loss_std:0.007873488728361137
Iteration:2000	Loss_mean:0.01408676039427519	Loss_std:0.008595384558723308
Iteration:2100	Loss_mean:0.01278363327961415	Loss_std:0.007272507810214673
Iteration:2200	Loss_mean:0.01858969359192997	Loss_std:0.03202830620708593
Iteration:2300	Loss_mean:0.016850657872855664	Loss_std:0.022046700376129845
Iteration:2400	Loss_mean:0.01617545204702765	Loss_std:0.025027826345768854
Iteration:2500	Loss_mean:0.012943974174559116	Loss_std:0.008604245849765334
Iteration:2600	Loss_mean:0.018829107366036622	Loss_std:0.027814073742679572
Iteration:2700	Loss_mean:0.015479161920957267	Loss_std:0.020156890160075585
Iteration:2800	Loss_mean:0.0137067502993159	Loss_std:0.008787198513364158
Iteration:2900	Loss_mean:0.013400504258461296	Loss_std:0.007126962812353769
Iteration:3000	Loss_mean:0.013954398774076253	Loss_std:0.012679645742894131
Iteration:3100	Loss_mean:0.01496826255810447	Loss_std:0.014633400199562026
Iteration:3200	Loss_mean:0.014327181451953948	Loss_std:0.008733611688413714
Iteration:3300	Loss_mean:0.013291014193091541	Loss_std:0.00846506786418498
Iteration:3400	Loss_mean:0.015043154230806977	Loss_std:0.00942767125127186
Iteration:3500	Loss_mean:0.014295610754052177	Loss_std:0.00998292183699324
Iteration:3600	Loss_mean:0.01325627334183082	Loss_std:0.009129963320758265
Iteration:3700	Loss_mean:0.013218559455126525	Loss_std:0.0075868014259243164
Iteration:3800	Loss_mean:0.013613036670722067	Loss_std:0.00817660797639302
Iteration:3900	Loss_mean:0.012954766633920372	Loss_std:0.007873059214192474
Iteration:4000	Loss_mean:0.01312530665541999	Loss_std:0.009286444412870203
Iteration:4100	Loss_mean:0.014067640117136761	Loss_std:0.009218164003714412
Iteration:4200	Loss_mean:0.013114888743730261	Loss_std:0.007916780276764387
Iteration:4300	Loss_mean:0.015908716125413776	Loss_std:0.009837563320413476
Iteration:4400	Loss_mean:0.012447526229079813	Loss_std:0.008021747643368798
Iteration:4500	Loss_mean:0.0150170096475631	Loss_std:0.010908529859494103
Iteration:4600	Loss_mean:0.013135481115896255	Loss_std:0.008138174139825444
Iteration:4700	Loss_mean:0.013832232421264053	Loss_std:0.007687813217915444
Iteration:4800	Loss_mean:0.014388582891551777	Loss_std:0.01028287537026634
Iteration:4900	Loss_mean:0.013910778113640845	Loss_std:0.008719569085193979
Iteration:5000	Loss_mean:0.012712223045527936	Loss_std:0.007594446924311167
Iteration:5100	Loss_mean:0.012504427061649039	Loss_std:0.008617359972910013
Iteration:5200	Loss_mean:0.012239933065138757	Loss_std:0.007868267107021475
Iteration:5300	Loss_mean:0.012689068024046719	Loss_std:0.007340353803996433
Iteration:5400	Loss_mean:0.012062744671711699	Loss_std:0.007180218835676817
Iteration:5500	Loss_mean:0.013601184480357915	Loss_std:0.00799797122302828
Iteration:5600	Loss_mean:0.012390992753207684	Loss_std:0.007195655743726061
Iteration:5700	Loss_mean:0.013017646053340286	Loss_std:0.007795541920067037
Iteration:5800	Loss_mean:0.013586161539424211	Loss_std:0.011456039806771384
Iteration:5900	Loss_mean:0.014188816628884524	Loss_std:0.00836782503281771
Iteration:6000	Loss_mean:0.013389284273143858	Loss_std:0.006921908231113833
Iteration:6100	Loss_mean:0.012672839395236224	Loss_std:0.007697270883620774
Iteration:6200	Loss_mean:0.013077918672934175	Loss_std:0.007228175330148259
Iteration:6300	Loss_mean:0.01146169809391722	Loss_std:0.006254894133329241
Iteration:6400	Loss_mean:0.013511178132612258	Loss_std:0.008303045030168993
Iteration:6500	Loss_mean:0.011982441147556528	Loss_std:0.008046589734373397
Iteration:6600	Loss_mean:0.01337613458512351	Loss_std:0.007137065671043784
Iteration:6700	Loss_mean:0.012674442328279838	Loss_std:0.007108743699979653
Iteration:6800	Loss_mean:0.012158937181811779	Loss_std:0.00836300614417453
Iteration:6900	Loss_mean:0.012642928780987859	Loss_std:0.007488631614635751
Iteration:7000	Loss_mean:0.01264585109660402	Loss_std:0.0064973571788547145
Iteration:7100	Loss_mean:0.014050739096710459	Loss_std:0.007751917776803714
Iteration:7200	Loss_mean:0.013035464824642986	Loss_std:0.008270796793871977
Iteration:7300	Loss_mean:0.010947508276440204	Loss_std:0.006337602355729868
Iteration:7400	Loss_mean:0.01118761655758135	Loss_std:0.007491733426889449
Iteration:7500	Loss_mean:0.011979961446486413	Loss_std:0.006725321597471583
Iteration:7600	Loss_mean:0.012655982996802777	Loss_std:0.00809709496789052
Iteration:7700	Loss_mean:0.011372635276056826	Loss_std:0.006043640287593579
Iteration:7800	Loss_mean:0.013423979368526488	Loss_std:0.007863457854494695
Iteration:7900	Loss_mean:0.011784610188915395	Loss_std:0.006671569097478744
Iteration:8000	Loss_mean:0.013831988729070871	Loss_std:0.006746113153983886
Iteration:8100	Loss_mean:0.012503939589951187	Loss_std:0.006687089451837811
Iteration:8200	Loss_mean:0.012131782572250813	Loss_std:0.007347171388850764
Iteration:8300	Loss_mean:0.012222392582334578	Loss_std:0.006934077408992633
Iteration:8400	Loss_mean:0.012043414217187092	Loss_std:0.006875313408815475
Iteration:8500	Loss_mean:0.011124170353868977	Loss_std:0.006512950244860453
Iteration:8600	Loss_mean:0.012032288091722876	Loss_std:0.007186211963460296
Iteration:8700	Loss_mean:0.013060135125415399	Loss_std:0.006839406464068533
Iteration:8800	Loss_mean:0.012128724693320691	Loss_std:0.0061769085287182845
Iteration:8900	Loss_mean:0.01186614989535883	Loss_std:0.006948331206537888
Iteration:9000	Loss_mean:0.011443160201888531	Loss_std:0.006923362167675568
Iteration:9100	Loss_mean:0.01076746738050133	Loss_std:0.006427612739411988
Iteration:9200	Loss_mean:0.012282733586616815	Loss_std:0.007618595269761367
Iteration:9300	Loss_mean:0.012289923906791955	Loss_std:0.006129570290542337
Iteration:9400	Loss_mean:0.012087735210079699	Loss_std:0.0068785191269479596
Iteration:9500	Loss_mean:0.011065698018064722	Loss_std:0.007320200575754909
Iteration:9600	Loss_mean:0.010782090915599838	Loss_std:0.005907002099958775
Iteration:9700	Loss_mean:0.01097457427647896	Loss_std:0.007132829172371284
Iteration:9800	Loss_mean:0.010499568430241198	Loss_std:0.005659350047721605
Iteration:9900	Loss_mean:0.011223138237837701	Loss_std:0.0065629334019486835
Low rank conversion done
