Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.4480801224708557	Loss_std:0.0
Iteration:35700	Loss_mean:0.008449812801936787	Loss_std:0.010201956478865392
Iteration:35800	Loss_mean:0.007437108027661452	Loss_std:0.008018492536943762
Iteration:35900	Loss_mean:0.007722747353254817	Loss_std:0.006994334262073007
Iteration:36000	Loss_mean:0.0066199181365118424	Loss_std:0.006336271061514544
Iteration:36100	Loss_mean:0.008250055757162044	Loss_std:0.007808722927608309
Iteration:36200	Loss_mean:0.006758351547532584	Loss_std:0.0062775188661011025
Iteration:36300	Loss_mean:0.008299775655104894	Loss_std:0.008504981187179066
Iteration:36400	Loss_mean:0.007965363653165696	Loss_std:0.008230454679694731
Iteration:36500	Loss_mean:0.0074963619040136105	Loss_std:0.008019381486069866
Iteration:36600	Loss_mean:0.007467212670417211	Loss_std:0.007606021725401609
Iteration:36700	Loss_mean:0.005860657256125706	Loss_std:0.006549702236151946
Iteration:36800	Loss_mean:0.007735183863696875	Loss_std:0.007369428306183305
Iteration:36900	Loss_mean:0.008563684003020171	Loss_std:0.00876292659299727
Iteration:37000	Loss_mean:0.007306269350956427	Loss_std:0.007064305857342643
Iteration:37100	Loss_mean:0.00809939688682789	Loss_std:0.007434127100057484
Iteration:37200	Loss_mean:0.007456286168016959	Loss_std:0.006745796388078907
Iteration:37300	Loss_mean:0.008721861373196589	Loss_std:0.009268591183254045
Iteration:37400	Loss_mean:0.007288169798484887	Loss_std:0.007363690036438897
Iteration:37500	Loss_mean:0.008223900256853085	Loss_std:0.007573437049150354
Iteration:37600	Loss_mean:0.0064131200973861265	Loss_std:0.0069758324672705
Iteration:37700	Loss_mean:0.008464133601992217	Loss_std:0.010601918155376009
Iteration:37800	Loss_mean:0.008080376351499581	Loss_std:0.007630023573827087
Iteration:37900	Loss_mean:0.007550971972232218	Loss_std:0.009132655756301011
Iteration:38000	Loss_mean:0.008155001503728271	Loss_std:0.009023423290914488
Iteration:38100	Loss_mean:0.007389411384647247	Loss_std:0.007892366667269184
Iteration:38200	Loss_mean:0.006576446759645478	Loss_std:0.0064984051470817145
Iteration:38300	Loss_mean:0.007120294580527115	Loss_std:0.006993847644575937
Iteration:38400	Loss_mean:0.009280313385243062	Loss_std:0.009627328288441525
Iteration:38500	Loss_mean:0.007114767245620896	Loss_std:0.009239363820988257
Iteration:38600	Loss_mean:0.007310490314512208	Loss_std:0.007328907361585416
Iteration:38700	Loss_mean:0.0074431570930755695	Loss_std:0.008573908622300078
Iteration:38800	Loss_mean:0.006315133357275044	Loss_std:0.007048992930128333
Iteration:38900	Loss_mean:0.007564578386154608	Loss_std:0.007036399004313262
Iteration:39000	Loss_mean:0.006258593053789809	Loss_std:0.006229045394282649
Iteration:39100	Loss_mean:0.008283114226205725	Loss_std:0.00835805065744303
Iteration:39200	Loss_mean:0.008714414336172921	Loss_std:0.010248222140729353
Iteration:39300	Loss_mean:0.008078300419001608	Loss_std:0.008901626787116868
Iteration:39400	Loss_mean:0.006068116112619464	Loss_std:0.0060936318451057445
Iteration:39500	Loss_mean:0.008029557507443314	Loss_std:0.007870912831026061
Iteration:39600	Loss_mean:0.006467386079166317	Loss_std:0.0055471571391467085
Iteration:39700	Loss_mean:0.008596657753223554	Loss_std:0.007155208568618869
Iteration:39800	Loss_mean:0.0067481128549843564	Loss_std:0.005954578178252825
Iteration:39900	Loss_mean:0.008258679651771673	Loss_std:0.009113906394990118
Iteration:40000	Loss_mean:0.006744106599944644	Loss_std:0.006605650383635874
Iteration:40100	Loss_mean:0.008569186341774185	Loss_std:0.007367872628600995
Iteration:40200	Loss_mean:0.008571728124989022	Loss_std:0.00797958705986605
Iteration:40300	Loss_mean:0.006543163964097403	Loss_std:0.0069752272676726545
Iteration:40400	Loss_mean:0.008298186915344558	Loss_std:0.008995689556502815
Iteration:40500	Loss_mean:0.007646686845637305	Loss_std:0.007548566913941399
Iteration:40600	Loss_mean:0.007734453099310486	Loss_std:0.007999173447336517
Iteration:40700	Loss_mean:0.0070414935488952324	Loss_std:0.007290973214876368
Iteration:40800	Loss_mean:0.006711838454939425	Loss_std:0.006822364305793461
Iteration:40900	Loss_mean:0.006324837484862655	Loss_std:0.006091704022547252
Iteration:41000	Loss_mean:0.00806385473559203	Loss_std:0.007206453194823798
Iteration:41100	Loss_mean:0.0056991488101994035	Loss_std:0.004947845686295102
Iteration:41200	Loss_mean:0.008942577446014184	Loss_std:0.009379432555388445
Iteration:41300	Loss_mean:0.006283360545348842	Loss_std:0.0063868994292120874
Iteration:41400	Loss_mean:0.006567967255541589	Loss_std:0.005790423311869181
Iteration:41500	Loss_mean:0.007007663948916161	Loss_std:0.0073535200350519575
Iteration:41600	Loss_mean:0.007222101495572133	Loss_std:0.007282028460332025
Iteration:41700	Loss_mean:0.007458425549557433	Loss_std:0.006595243075204165
Iteration:41800	Loss_mean:0.007154094025172526	Loss_std:0.008392575574794775
Iteration:41900	Loss_mean:0.007272063391646952	Loss_std:0.007207000641783758
Iteration:42000	Loss_mean:0.00653368765983032	Loss_std:0.006139290336013532
Iteration:42100	Loss_mean:0.008183904654688377	Loss_std:0.008499977652392507
Iteration:42200	Loss_mean:0.008273989391964278	Loss_std:0.00806237598009679
Iteration:42300	Loss_mean:0.006752362200477364	Loss_std:0.006554848578313401
Iteration:42400	Loss_mean:0.006792085553170182	Loss_std:0.0060850890760420825
Iteration:42500	Loss_mean:0.006078051727090496	Loss_std:0.0062071019072137785
Iteration:42600	Loss_mean:0.006645954841878847	Loss_std:0.008822142859171997
Iteration:42700	Loss_mean:0.006844274302493431	Loss_std:0.0057747451787047415
Iteration:42800	Loss_mean:0.005782727707119193	Loss_std:0.0053629688584017595
Iteration:42900	Loss_mean:0.007317975282421685	Loss_std:0.007750443149031859
Iteration:43000	Loss_mean:0.006434281931065016	Loss_std:0.007406188586327513
Iteration:43100	Loss_mean:0.006716487691155635	Loss_std:0.006555405589675926
Iteration:43200	Loss_mean:0.008877187246107497	Loss_std:0.00881116200524973
Iteration:43300	Loss_mean:0.007073362144437851	Loss_std:0.00834550432658435
Iteration:43400	Loss_mean:0.006786829559241596	Loss_std:0.0069150596459792504
Iteration:43500	Loss_mean:0.008696428770635976	Loss_std:0.008522975085624914
Iteration:43600	Loss_mean:0.0060369209923374	Loss_std:0.005669569205112266
Iteration:43700	Loss_mean:0.008335695297719213	Loss_std:0.008502481140967102
Iteration:43800	Loss_mean:0.007260439434321597	Loss_std:0.005593756072198445
Iteration:43900	Loss_mean:0.007757039631906082	Loss_std:0.007988646886980104
Iteration:44000	Loss_mean:0.007233030457573477	Loss_std:0.005886768275110688
Iteration:44100	Loss_mean:0.007257706447999226	Loss_std:0.006286668437987741
Iteration:44200	Loss_mean:0.007581509281812941	Loss_std:0.007222075460936666
Iteration:44300	Loss_mean:0.007398631935720914	Loss_std:0.00730299353958051
Iteration:44400	Loss_mean:0.007377338485093787	Loss_std:0.006987842732630837
Iteration:44500	Loss_mean:0.008392618865254917	Loss_std:0.007074054759718576
Iteration:44600	Loss_mean:0.007052924302533938	Loss_std:0.007715731769440094
Iteration:44700	Loss_mean:0.006713278258939681	Loss_std:0.006735319734393676
Iteration:44800	Loss_mean:0.006659078868160577	Loss_std:0.006506881550377074
Iteration:44900	Loss_mean:0.006622933919002776	Loss_std:0.006945819722342282
Iteration:45000	Loss_mean:0.008120837603637483	Loss_std:0.008427964289878765
Iteration:45100	Loss_mean:0.00843735393253155	Loss_std:0.009901263350246416
Iteration:45200	Loss_mean:0.007778785167320165	Loss_std:0.008868114433498418
Iteration:45300	Loss_mean:0.007074352986019221	Loss_std:0.006944520312941538
Iteration:45400	Loss_mean:0.008717456543199659	Loss_std:0.009033913509915609
Iteration:45500	Loss_mean:0.008828415817770292	Loss_std:0.009130612988954538
Iteration:45600	Loss_mean:0.008030958242889028	Loss_std:0.007433048509377186
Iteration:45700	Loss_mean:0.006958675808928092	Loss_std:0.007294984968130909
Iteration:45800	Loss_mean:0.007157821544606122	Loss_std:0.0074557494499399276
Iteration:45900	Loss_mean:0.006369294356991304	Loss_std:0.006968232371773582
Iteration:46000	Loss_mean:0.006736928745922342	Loss_std:0.005885848567901912
Iteration:46100	Loss_mean:0.0075821494336923935	Loss_std:0.006758671585578948
Iteration:46200	Loss_mean:0.008168833155650645	Loss_std:0.007353202564618451
Iteration:46300	Loss_mean:0.007552070429665036	Loss_std:0.008044851690289472
Iteration:46400	Loss_mean:0.007010381929176219	Loss_std:0.0065558350670843505
Iteration:46500	Loss_mean:0.00583477823260182	Loss_std:0.006219757882897012
Iteration:46600	Loss_mean:0.006847455754323164	Loss_std:0.006264274568256523
Iteration:46700	Loss_mean:0.00609778980437568	Loss_std:0.005854092776647894
Iteration:46800	Loss_mean:0.007452612126071472	Loss_std:0.007844294370155058
Iteration:46900	Loss_mean:0.008071587572849238	Loss_std:0.009738118286479977
Iteration:47000	Loss_mean:0.007100379942057771	Loss_std:0.007066540457525522
Iteration:47100	Loss_mean:0.008835850006435067	Loss_std:0.009138276552209699
Iteration:47200	Loss_mean:0.006969856679133955	Loss_std:0.007377907099662284
Iteration:47300	Loss_mean:0.006709127265567077	Loss_std:0.006809169799965003
Iteration:47400	Loss_mean:0.008168514896024135	Loss_std:0.008494923254588753
Iteration:47500	Loss_mean:0.006842146977141965	Loss_std:0.00656150861703487
Iteration:47600	Loss_mean:0.007236655634187628	Loss_std:0.007853450892782698
Iteration:47700	Loss_mean:0.007346818204114243	Loss_std:0.008950581479146092
Iteration:47800	Loss_mean:0.005754369656860945	Loss_std:0.006165451830357608
Iteration:47900	Loss_mean:0.007678646187232516	Loss_std:0.007958247221710476
Iteration:48000	Loss_mean:0.0066410770921356745	Loss_std:0.006770801468218223
Iteration:48100	Loss_mean:0.006837736906763894	Loss_std:0.0081219676842943
Iteration:48200	Loss_mean:0.006845614831836429	Loss_std:0.0060085706998239926
Iteration:48300	Loss_mean:0.006450389828823972	Loss_std:0.006564938502612418
Iteration:48400	Loss_mean:0.007448759221260843	Loss_std:0.007848818026715705
Iteration:48500	Loss_mean:0.006946949416160351	Loss_std:0.007985948872920855
Iteration:48600	Loss_mean:0.009182785436205449	Loss_std:0.008221495628296755
Iteration:48700	Loss_mean:0.008171600983678218	Loss_std:0.007873214545359455
Iteration:48800	Loss_mean:0.008123687270344817	Loss_std:0.008170239922910761
Iteration:48900	Loss_mean:0.006710640073870309	Loss_std:0.006491840126467156
Iteration:49000	Loss_mean:0.006144635864111478	Loss_std:0.006288658052288343
Iteration:49100	Loss_mean:0.007889154410295305	Loss_std:0.008180239339508686
Iteration:49200	Loss_mean:0.006117971868079621	Loss_std:0.007114542086379537
Iteration:49300	Loss_mean:0.007348990486934781	Loss_std:0.006929889222780493
Iteration:49400	Loss_mean:0.006873343523184303	Loss_std:0.006879326056924809
Iteration:49500	Loss_mean:0.006078247707109768	Loss_std:0.006485278764759925
Iteration:49600	Loss_mean:0.005928256720821991	Loss_std:0.00547805819244953
Iteration:49700	Loss_mean:0.005929656255757436	Loss_std:0.0056590195685079486
Iteration:49800	Loss_mean:0.006998367081396281	Loss_std:0.007829774399728007
Iteration:49900	Loss_mean:0.007889636556245704	Loss_std:0.00855200333728114
Modifying K
Fitting model on target unit
Iteration:0	Loss_mean:0.0013269439805299044	Loss_std:0.0
Iteration:100	Loss_mean:0.00635060291228001	Loss_std:0.005834585132573049
Iteration:200	Loss_mean:0.006145755524494234	Loss_std:0.005646959991545943
Iteration:300	Loss_mean:0.005607037165718793	Loss_std:0.005552874041350772
Iteration:400	Loss_mean:0.007097320941065846	Loss_std:0.007048633728108549
Iteration:500	Loss_mean:0.007371207109711122	Loss_std:0.0065071251384738035
Iteration:600	Loss_mean:0.006293245040433248	Loss_std:0.006340667184871156
Iteration:700	Loss_mean:0.005971216181824275	Loss_std:0.005235723919121424
Iteration:800	Loss_mean:0.007904643038600626	Loss_std:0.007400343449387116
Iteration:900	Loss_mean:0.006332831698564405	Loss_std:0.006200792233395058
Iteration:1000	Loss_mean:0.006362110721529462	Loss_std:0.0050550448631138225
Iteration:1100	Loss_mean:0.0067263335775624	Loss_std:0.006731996858079309
Iteration:1200	Loss_mean:0.007021045292785857	Loss_std:0.006613422710122418
Iteration:1300	Loss_mean:0.006576723572215996	Loss_std:0.0061905207317006555
Iteration:1400	Loss_mean:0.006274011577224883	Loss_std:0.006141188883568822
Iteration:1500	Loss_mean:0.005790316723541764	Loss_std:0.005870957634255527
Iteration:1600	Loss_mean:0.006341515760716447	Loss_std:0.005516437320087295
Iteration:1700	Loss_mean:0.005194014155240439	Loss_std:0.005831303276335977
Iteration:1800	Loss_mean:0.00648070979397744	Loss_std:0.006499194144901073
Iteration:1900	Loss_mean:0.005376950759900865	Loss_std:0.0053619907981719795
Iteration:2000	Loss_mean:0.006097225558787614	Loss_std:0.005698676875481894
Iteration:2100	Loss_mean:0.007329082577816734	Loss_std:0.006528944058065082
Iteration:2200	Loss_mean:0.0059932564781047405	Loss_std:0.005110955058978182
Iteration:2300	Loss_mean:0.007147585360435187	Loss_std:0.006413888279895406
Iteration:2400	Loss_mean:0.006912102003989276	Loss_std:0.007041255596555281
Iteration:2500	Loss_mean:0.005928945279301843	Loss_std:0.005874374437020576
Iteration:2600	Loss_mean:0.005726252263011702	Loss_std:0.005297412468416613
Iteration:2700	Loss_mean:0.006264719793252879	Loss_std:0.005434398163117843
Iteration:2800	Loss_mean:0.006108343848063668	Loss_std:0.005926679834278544
Iteration:2900	Loss_mean:0.0059833330951369135	Loss_std:0.006841580785951027
Iteration:3000	Loss_mean:0.006291905346697604	Loss_std:0.006666807932271461
Iteration:3100	Loss_mean:0.004811462844954804	Loss_std:0.004715079142784182
Iteration:3200	Loss_mean:0.0056589982185687405	Loss_std:0.005367724227372356
Iteration:3300	Loss_mean:0.006502747355261818	Loss_std:0.006088294180454293
Iteration:3400	Loss_mean:0.006645818554243305	Loss_std:0.0057399339947378685
Iteration:3500	Loss_mean:0.006974631347693503	Loss_std:0.00724749277131037
Iteration:3600	Loss_mean:0.005415027650151387	Loss_std:0.006005949399381948
Iteration:3700	Loss_mean:0.007233069594367408	Loss_std:0.005433814060849492
Iteration:3800	Loss_mean:0.006296692788291694	Loss_std:0.006129032545751667
Iteration:3900	Loss_mean:0.004563064781796129	Loss_std:0.004152597829481278
Iteration:4000	Loss_mean:0.006120159271882244	Loss_std:0.005461731851732316
Iteration:4100	Loss_mean:0.0060461816994939	Loss_std:0.00599829273525533
Iteration:4200	Loss_mean:0.0057114094575445055	Loss_std:0.005532282854259349
Iteration:4300	Loss_mean:0.0056197773318882585	Loss_std:0.005947147701001726
Iteration:4400	Loss_mean:0.005766958482563495	Loss_std:0.004504330280358835
Iteration:4500	Loss_mean:0.005137399560899212	Loss_std:0.004514467711639313
Iteration:4600	Loss_mean:0.005733384056984505	Loss_std:0.0057900790131225795
Iteration:4700	Loss_mean:0.004461498292057513	Loss_std:0.004590470115780221
Iteration:4800	Loss_mean:0.0058333525027728685	Loss_std:0.004889975071986074
Iteration:4900	Loss_mean:0.004821627740893746	Loss_std:0.00412291293323619
Iteration:5000	Loss_mean:0.005390740428993013	Loss_std:0.004859272747313531
Iteration:5100	Loss_mean:0.005684189072417212	Loss_std:0.005797871439832385
Iteration:5200	Loss_mean:0.004708465025869373	Loss_std:0.0041097660191384555
Iteration:5300	Loss_mean:0.006103904446354136	Loss_std:0.005422786270133149
Iteration:5400	Loss_mean:0.005955198209558148	Loss_std:0.006862528412752932
Iteration:5500	Loss_mean:0.004949418625474209	Loss_std:0.004392199498257883
Iteration:5600	Loss_mean:0.005435761168118915	Loss_std:0.007000813143627045
Iteration:5700	Loss_mean:0.0047756425413535905	Loss_std:0.004835957784561348
Iteration:5800	Loss_mean:0.00619837672522408	Loss_std:0.005285387772666575
Iteration:5900	Loss_mean:0.0051856075093928665	Loss_std:0.0050581799008035345
Iteration:6000	Loss_mean:0.00571892844447575	Loss_std:0.005133535414332472
Iteration:6100	Loss_mean:0.005107626340759452	Loss_std:0.0047793150041754
Iteration:6200	Loss_mean:0.006361129698179866	Loss_std:0.007532413448734867
Iteration:6300	Loss_mean:0.005346778725706827	Loss_std:0.00572938744696026
Iteration:6400	Loss_mean:0.00493574334663208	Loss_std:0.004661006574936686
Iteration:6500	Loss_mean:0.005889251547796448	Loss_std:0.005836265396829793
Iteration:6600	Loss_mean:0.005605273131659487	Loss_std:0.0056316256565137205
Iteration:6700	Loss_mean:0.005232953839586116	Loss_std:0.005134815300563912
Iteration:6800	Loss_mean:0.004125567437849895	Loss_std:0.0037041267236509003
Iteration:6900	Loss_mean:0.004843399638755273	Loss_std:0.004946919542089411
Iteration:7000	Loss_mean:0.004740566159941295	Loss_std:0.005013692762957595
Iteration:7100	Loss_mean:0.005217862427889486	Loss_std:0.004769422514569437
Iteration:7200	Loss_mean:0.006064330671142671	Loss_std:0.006267253922074726
Iteration:7300	Loss_mean:0.006503423355097766	Loss_std:0.006028485736561973
Iteration:7400	Loss_mean:0.005907854793549632	Loss_std:0.005444465906319433
Iteration:7500	Loss_mean:0.004615420046575309	Loss_std:0.004956112986420167
Iteration:7600	Loss_mean:0.004873664992555859	Loss_std:0.003943850451017761
Iteration:7700	Loss_mean:0.00563106001005508	Loss_std:0.005725225623895024
Iteration:7800	Loss_mean:0.005365437391083106	Loss_std:0.005054446465924539
Iteration:7900	Loss_mean:0.005766734687813369	Loss_std:0.005810652125173635
Iteration:8000	Loss_mean:0.00506217075882887	Loss_std:0.005519799463666098
Iteration:8100	Loss_mean:0.005181026851869319	Loss_std:0.005912580813824252
Iteration:8200	Loss_mean:0.005549923242297155	Loss_std:0.005606515303990406
Iteration:8300	Loss_mean:0.005534842119923269	Loss_std:0.006471657843334931
Iteration:8400	Loss_mean:0.005826282409198029	Loss_std:0.005471657661645601
Iteration:8500	Loss_mean:0.004713785797866877	Loss_std:0.0048496285832407065
Iteration:8600	Loss_mean:0.005451138384960359	Loss_std:0.005036644774194387
Iteration:8700	Loss_mean:0.005803433604087332	Loss_std:0.00601327287388286
Iteration:8800	Loss_mean:0.004043006225510908	Loss_std:0.0033023237215859904
Iteration:8900	Loss_mean:0.004860136987044825	Loss_std:0.005014512670441688
Iteration:9000	Loss_mean:0.006233611732313875	Loss_std:0.006649856221634043
Iteration:9100	Loss_mean:0.0052240640093668845	Loss_std:0.006815837135629151
Iteration:9200	Loss_mean:0.0052133777352719336	Loss_std:0.00498853287202595
Iteration:9300	Loss_mean:0.006032419209514046	Loss_std:0.005759072958715804
Iteration:9400	Loss_mean:0.004989390680239012	Loss_std:0.004899561626738887
Iteration:9500	Loss_mean:0.005192757076110865	Loss_std:0.004559271397027026
Iteration:9600	Loss_mean:0.004934774770445074	Loss_std:0.00530682965498639
Iteration:9700	Loss_mean:0.005512470270623453	Loss_std:0.005592033365626175
Iteration:9800	Loss_mean:0.005038188851685845	Loss_std:0.0049864488340716235
Iteration:9900	Loss_mean:0.005873024893226102	Loss_std:0.006446218494676825
